PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
10,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,13:10,NO,1,10,24,RUN,3,J. JOHANNESSON,n/a,"J. JOHANNESSON RUSH FOR 3 YARDS TO THE DU21 (RUJAWITZ,ZAC;MURY,JACOB).",W
11,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,13:10,NO,2,7,21,PASS,1,ALEX CLOYD,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO ALEX CLOYD FOR 1 YARD TO THE DU20 (ERICKSON,RYAN).",W
12,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,13:10,NO,3,6,20,PASS,0,"GARETT MAAG,",N KETTERINGHAM,"N KETTERINGHAM PASS INCOMPLETE TO GARETT MAAG, DROPPED PASS.",W
13,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,13:10,NO,4,6,20,OTHER,0,n/a,n/a,"BRADY LEACH FIELD GOAL ATTEMPT FROM 37 GOOD, CLOCK 09:05.",n/a
14,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,09:01,YES,1,10,25,PASS,-8,"CORWIN,IAN",n/a,"CORWIN,IAN SACKED FOR LOSS OF 8 YARDS TO THE DU17 (MASON BENNETT).",L
15,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,09:01,NO,2,18,17,PASS,0,"MCFARLANE,MITCH (CJ","CORWIN,IAN","CORWIN,IAN PASS INCOMPLETE TO MCFARLANE,MITCH (CJ SIEGEL).",W
16,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,09:01,NO,3,18,17,PASS,0,"KASTEN,ANDREW","CORWIN,IAN","CORWIN,IAN PASS INCOMPLETE TO KASTEN,ANDREW.",L
17,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,07:59,YES,1,10,47,PASS,15,NOAH WANZEK,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO NOAH WANZEK FOR 15 YARDS TO THE DU38, 1ST DOWN UND (HOPER,JAKE).",L
18,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,07:59,NO,1,10,38,PENALTY OPP,0,n/a,n/a,"NOAH WANZEK PASS INCOMPLETE TO GARETT MAAG, PENALTY DU PASS INTERFERENCE (MORALES,DANNY) 15 YARDS TO THE DU23, 1ST DOWN UND, NO PLAY.",W
19,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,07:59,NO,1,10,23,RUN,9,J. JOHANNESSON,n/a,"J. JOHANNESSON RUSH FOR 9 YARDS TO THE DU14 (SEYMOUR,COLLIN;DINEEN,GAVIN).",L
20,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,07:59,NO,2,1,14,PASS,7,NOAH WANZEK,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO NOAH WANZEK FOR 7 YARDS TO THE DU7, 1ST DOWN UND (ROGERS,ALEX).",L
21,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,07:59,NO,1,7,7,RUN,2,J. JOHANNESSON,n/a,"J. JOHANNESSON RUSH FOR 2 YARDS TO THE DU5 (RUJAWITZ,ZAC).",W
22,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,07:59,NO,2,5,5,PASS,5,NOAH WANZEK,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO NOAH WANZEK FOR 5 YARDS TO THE DU0, TOUCHDOWN, CLOCK 06:07.",L
23,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,06:02,YES,1,10,32,RUN,-1,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR LOSS OF 1 YARD TO THE DU31 (TYRON VREDE).",L
24,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,06:02,NO,2,11,31,PENALTY OPP,0,n/a,n/a,"CORWIN,IAN SACKED FOR LOSS OF 1 YARD TO THE DU30 (JAXSON TURNER), PENALTY UND OFFSIDE 5 YARDS TO THE DU36, NO PLAY.",W
25,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,06:02,NO,2,6,36,RUN,10,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 10 YARDS TO THE DU46, 1ST DOWN DU (CAM HUNT;L. NELSON IV).",W
26,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,06:02,NO,1,10,46,RUN,5,"CORWIN,IAN",n/a,"CORWIN,IAN RUSH FOR 5 YARDS TO THE UND49 (TYRON VREDE).",W
27,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,06:02,NO,2,5,49,RUN,2,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 2 YARDS TO THE UND47 (GRAHAM DEVORE;CAM HUNT).",L
28,2019,OFFENSE,8/31/2019,NORTH DAKOTA,1,06:02,NO,3,3,47,PASS,-3,"CORWIN,IAN",n/a,"CORWIN,IAN SACKED FOR LOSS OF 3 YARDS TO THE 50 YARDLINE (JAXSON TURNER).",L
29,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,02:19,YES,1,10,4,PENALTY OPP,0,n/a,n/a,"PENALTY DU OFFSIDE (MURY,JACOB) 5 YARDS TO THE UND9.",W
30,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,02:19,NO,1,5,9,RUN,2,BROCK BOLTMANN,n/a,"BROCK BOLTMANN RUSH FOR 2 YARDS TO THE UND11 (PROCTOR,JERAN;DINEEN,GAVIN).",W
31,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,02:19,NO,2,3,11,PASS,6,NOAH WANZEK,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO NOAH WANZEK FOR 6 YARDS TO THE UND17, 1ST DOWN UND (SEYMOUR,COLLIN).",L
32,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,02:19,NO,1,10,17,PASS,7,MIKEY GREIBEL,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO MIKEY GREIBEL FOR 7 YARDS TO THE UND24 (MORALES,DANNY).",L
33,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,02:19,NO,2,3,24,RUN,2,N KETTERINGHAM,n/a,"N KETTERINGHAM RUSH FOR 2 YARDS TO THE UND26 (MORGAN,ERIN).",W
34,2019,DEFENSE,8/31/2019,NORTH DAKOTA,1,02:19,NO,3,1,26,OTHER,0,n/a,n/a,CLOCK 00:00.,n/a
35,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,02:19,NO,3,1,26,RUN,3,N KETTERINGHAM,n/a,"N KETTERINGHAM RUSH FOR 3 YARDS TO THE UND29, 1ST DOWN UND (CARR,PATRICK).",L
36,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,02:19,NO,1,10,29,RUN,1,CAM MCKINNEY,n/a,"CAM MCKINNEY RUSH FOR 1 YARD TO THE UND30, FUMBLE BY CAM MCKINNEY RECOVERED BY UND TEAM AT UND30.",W
37,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,02:19,NO,2,9,30,PASS,0,TRAVIS TOIVONEN,N KETTERINGHAM,"N KETTERINGHAM PASS INCOMPLETE TO TRAVIS TOIVONEN (SEYMOUR,COLLIN).",W
38,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,02:19,NO,3,9,30,PASS,4,CAM MCKINNEY,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO CAM MCKINNEY FOR 4 YARDS TO THE UND34 (ROGERS,ALEX).",W
39,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,13:20,YES,1,10,20,RUN,-10,TEAM,n/a,TEAM RUSH FOR LOSS OF 10 YARDS TO THE DU10.,L
40,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,13:20,NO,2,20,10,RUN,1,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 1 YARD TO THE DU11 (QUINTIN SEGUIN).",W
41,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,13:20,NO,3,19,11,RUN,-2,"CORWIN,IAN",n/a,"CORWIN,IAN RUSH FOR LOSS OF 2 YARDS TO THE DU9 (GRAHAM DEVORE).",L
42,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,13:20,NO,4,21,9,RUN,-9,TEAM,n/a,"TEAM RUSH FOR LOSS OF 9 YARDS TO THE DU0, TEAM SAFETY, CLOCK 11:13.",L
43,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,11:08,YES,1,10,42,RUN,-1,DALTON GEE,n/a,"DALTON GEE RUSH FOR LOSS OF 1 YARD TO THE DU43 (MORALES,DANNY).",W
44,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,11:08,NO,2,11,43,PASS,0, ,N KETTERINGHAM,N KETTERINGHAM PASS INCOMPLETE.,L
45,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,11:08,NO,3,11,43,OTHER,0,n/a,n/a,"QB HURRY BY HOPER,JAKE.",n/a
46,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,11:08,NO,3,11,43,PASS,0,BROCK BOLTMANN,N KETTERINGHAM,N KETTERINGHAM PASS INCOMPLETE TO BROCK BOLTMANN.,W
47,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,YES,1,10,18,RUN,0,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR NO GAIN TO THE DU18 (JAELEN JOHNSON;NOAH LARSON).",L
48,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,NO,2,10,18,RUN,9,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 9 YARDS TO THE DU27 (CJ SIEGEL).",W
49,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,NO,3,1,27,RUN,2,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 2 YARDS TO THE DU29, 1ST DOWN DU (NOAH LARSON).",W
50,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,NO,1,10,29,RUN,3,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 3 YARDS TO THE DU32 (HAYDEN GALVIN;CJ SIEGEL).",L
51,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,NO,2,7,32,RUN,0,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR NO GAIN TO THE DU32 (GRAHAM DEVORE;DONNELL RODGERS).",L
52,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,NO,3,7,32,PASS,9,"CATES,DEVIN FOR","CORWIN,IAN","CORWIN,IAN PASS COMPLETE TO CATES,DEVIN FOR 9 YARDS TO THE DU41, 1ST DOWN DU, OUT-OF-BOUNDS.",W
53,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,NO,1,10,41,RUN,1,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 1 YARD TO THE DU42 (NOAH LARSON;JALEN MORRISON).",L
54,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,NO,2,9,42,RUN,3,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 3 YARDS TO THE DU45 (MASON BENNETT;NOAH LARSON).",W
55,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,10:12,NO,3,6,45,PASS,0,"MCFARLANE,MITCH","CORWIN,IAN","CORWIN,IAN PASS INCOMPLETE TO MCFARLANE,MITCH.",L
56,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,05:30,YES,1,10,14,PASS,7,DALTON GEE,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO DALTON GEE FOR 7 YARDS TO THE UND21 (DINEEN,GAVIN).",L
57,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,05:30,NO,2,3,21,PASS,5,MIKEY GREIBEL,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO MIKEY GREIBEL FOR 5 YARDS TO THE UND26, 1ST DOWN UND (PROCTOR,JERAN).",L
58,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,05:30,NO,1,10,26,PASS,3,ALEX CLOYD,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO ALEX CLOYD FOR 3 YARDS TO THE UND29, OUT-OF-BOUNDS.",W
59,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,05:30,NO,2,7,29,PASS,4,NOAH WANZEK,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO NOAH WANZEK FOR 4 YARDS TO THE UND33 (ERICKSON,RYAN).",L
60,2019,DEFENSE,8/31/2019,NORTH DAKOTA,2,05:30,NO,3,3,33,PASS,0,"CAM MCKINNEY,",N KETTERINGHAM,"N KETTERINGHAM PASS INCOMPLETE TO CAM MCKINNEY, DROPPED PASS.",W
61,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,YES,1,10,32,RUN,2,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 2 YARDS TO THE DU34 (QUINTIN SEGUIN;G. LICKFELDT).",L
62,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,2,8,34,RUN,3,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 3 YARDS TO THE DU37 (G. LICKFELDT).",W
63,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,3,5,37,PASS,5,"DORAN,STEVEN FOR","CORWIN,IAN","CORWIN,IAN PASS COMPLETE TO DORAN,STEVEN FOR 5 YARDS TO THE DU42, 1ST DOWN DU (H. BLUBAUGH;ANDRE STEIGER).",W
64,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,1,10,42,RUN,0,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR NO GAIN TO THE DU42 (DONNELL RODGERS).",L
65,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,2,10,42,RUN,9,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 9 YARDS TO THE UND49 (ANDRE STEIGER;RAY HAAS).",W
66,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,3,1,49,RUN,3,"ROBINSON,CROSS",n/a,"ROBINSON,CROSS RUSH FOR 3 YARDS TO THE UND46, 1ST DOWN DU (JALEN MORRISON;ROSS HINDERS).",W
67,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,1,10,46,PASS,4,"LAUER,DREW FOR","CORWIN,IAN","CORWIN,IAN PASS COMPLETE TO LAUER,DREW FOR 4 YARDS TO THE UND42 (JAELEN JOHNSON).",L
68,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,2,6,42,PASS,-6,"CORWIN,IAN",n/a,"CORWIN,IAN SACKED FOR LOSS OF 6 YARDS TO THE UND48 (JAXSON TURNER;MASON BENNETT).",L
69,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,3,12,48,OTHER,0,n/a,n/a,CLOCK 00:0.,n/a
70,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,3,12,48,OTHER,0,n/a,n/a,CLOCK 00:00.,n/a
71,2019,OFFENSE,8/31/2019,NORTH DAKOTA,2,03:13,NO,3,12,48,OTHER,0,n/a,n/a,"END OF HALF, CLOCK 00:00.",n/a
72,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,YES,1,10,27,PASS,0,"NOAH WANZEK,",N KETTERINGHAM,"N KETTERINGHAM PASS INCOMPLETE TO NOAH WANZEK, DROPPED PASS.",W
73,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,2,10,27,PASS,15,GARETT MAAG,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO GARETT MAAG FOR 15 YARDS TO THE UND42, 1ST DOWN UND (PROCTOR,JERAN).",L
74,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,1,10,42,PASS,10,AUSTIN GORDON,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO AUSTIN GORDON FOR 10 YARDS TO THE DU48, 1ST DOWN UND (GERDES,BEN).",L
75,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,1,10,48,PASS,4,NOAH WANZEK,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO NOAH WANZEK FOR 4 YARDS TO THE DU44, OUT-OF-BOUNDS (ROGERS,ALEX).",W
76,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,2,6,44,PASS,11,NOAH WANZEK,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO NOAH WANZEK FOR 11 YARDS TO THE DU33, 1ST DOWN UND (SHAFIS,ANDREW).",L
77,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,1,10,33,RUN,2,AUSTIN GORDON,n/a,"AUSTIN GORDON RUSH FOR 2 YARDS TO THE DU31 (KRICERI,RYAN).",W
78,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,2,8,31,PASS,10,AUSTIN GORDON,N KETTERINGHAM,"N KETTERINGHAM PASS COMPLETE TO AUSTIN GORDON FOR 10 YARDS TO THE DU21, 1ST DOWN UND (PROCTOR,JERAN).",L
79,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,1,10,21,PENALTY OPP,0,n/a,n/a,"N KETTERINGHAM RUSH FOR 1 YARD TO THE DU20 (GERDES,BEN), PENALTY UND HOLDING (RYAN TOBIN) 10 YARDS TO THE DU31, NO PLAY.",W
80,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,1,20,31,PENALTY OPP,0,n/a,n/a,"N KETTERINGHAM PASS INCOMPLETE TO GARETT MAAG, PENALTY DU PASS INTERFERENCE (SEYMOUR,COLLIN) 11 YARDS TO THE DU20, 1ST DOWN UND, NO PLAY.",W
81,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,1,10,20,PASS,19,TRAVIS TOIVONEN,A. ZIMMERMAN,"A. ZIMMERMAN PASS COMPLETE TO TRAVIS TOIVONEN FOR 19 YARDS TO THE DU1, 1ST DOWN UND (SEYMOUR,COLLIN).",L
82,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,1,1,1,PENALTY OPP,0,n/a,n/a,"J. JOHANNESSON RUSH FOR LOSS OF 1 YARD TO THE DU2 (ACETO,MATT), PENALTY DU IS 0 YARDS TO THE DU1, NO PLAY.",W
83,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,14:52,NO,1,1,1,RUN,1,J. JOHANNESSON,n/a,"J. JOHANNESSON RUSH FOR 1 YARD TO THE DU0, TOUCHDOWN, CLOCK 10:45.",W
84,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,10:40,YES,1,10,16,RUN,-2,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR LOSS OF 2 YARDS TO THE DU14 (JAELEN JOHNSON).",L
85,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,10:40,NO,2,12,14,RUN,7,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 7 YARDS TO THE DU21 (JALEN MORRISON;JORDAN CANADY).",W
86,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,10:40,NO,3,5,21,PASS,0,THE DU23,"CORWIN,IAN","CORWIN,IAN PASS INTERCEPTED BY JORDAN CANADY AT THE DU36, JORDAN CANADY RETURN 13 YARDS TO THE DU23 (LAUER,DREW).",L
87,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,09:19,YES,1,10,23,PENALTY OPP,0,n/a,n/a,PENALTY UND FALSE START (MATT WALETZKO) 5 YARDS TO THE DU28.,W
88,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,09:19,NO,1,15,28,PASS,0,GARETT MAAG,A. ZIMMERMAN,A. ZIMMERMAN PASS INCOMPLETE TO GARETT MAAG.,W
89,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,09:19,NO,2,15,28,PASS,28,GARETT MAAG,A. ZIMMERMAN,"A. ZIMMERMAN PASS COMPLETE TO GARETT MAAG FOR 28 YARDS TO THE DU0, 1ST DOWN UND, TOUCHDOWN, CLOCK 09:09.",L
90,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,09:09,YES,1,10,25,RUN,-3,"ROBINSON,CROSS",n/a,"ROBINSON,CROSS RUSH FOR LOSS OF 3 YARDS TO THE DU22 (GRAHAM DEVORE).",L
91,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,09:09,NO,2,13,22,RUN,0,"ROBINSON,CROSS",n/a,"ROBINSON,CROSS RUSH FOR NO GAIN TO THE DU22 (TYRON VREDE).",W
92,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,09:09,NO,3,13,22,PASS,0,"CATES,DEVIN","CORWIN,IAN","CORWIN,IAN PASS INCOMPLETE TO CATES,DEVIN.",L
93,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,YES,1,10,40,PASS,0,GARETT MAAG,A. ZIMMERMAN,A. ZIMMERMAN PASS INCOMPLETE TO GARETT MAAG.,W
94,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,NO,2,10,40,PENALTY OPP,0,n/a,n/a,"PENALTY DU OFFSIDE (MURY,JACOB) 5 YARDS TO THE UND45.",W
95,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,NO,2,5,45,RUN,9,J. JOHANNESSON,n/a,"J. JOHANNESSON RUSH FOR 9 YARDS TO THE DU46, 1ST DOWN UND (MORALES,DANNY).",L
96,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,NO,1,10,46,RUN,2,A. ZIMMERMAN,n/a,"A. ZIMMERMAN RUSH FOR 2 YARDS TO THE DU44, OUT-OF-BOUNDS.",W
97,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,NO,2,8,44,PASS,2,J. JOHANNESSON,A. ZIMMERMAN,"A. ZIMMERMAN PASS COMPLETE TO J. JOHANNESSON FOR 2 YARDS TO THE DU42 (CARR,PATRICK).",L
98,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,NO,3,6,42,PASS,18,NOAH WANZEK,A. ZIMMERMAN,"A. ZIMMERMAN PASS COMPLETE TO NOAH WANZEK FOR 18 YARDS TO THE DU24, 1ST DOWN UND.",L
99,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,NO,1,10,24,RUN,4,AUSTIN GORDON,n/a,"AUSTIN GORDON RUSH FOR 4 YARDS TO THE DU20 (SEYMOUR,COLLIN).",W
100,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,NO,2,6,20,PASS,16,NOAH WANZEK,A. ZIMMERMAN,"A. ZIMMERMAN PASS COMPLETE TO NOAH WANZEK FOR 16 YARDS TO THE DU4, 1ST DOWN UND (SEYMOUR,COLLIN).",L
101,2019,DEFENSE,8/31/2019,NORTH DAKOTA,3,07:31,NO,1,4,4,RUN,4,CAM MCKINNEY,n/a,"CAM MCKINNEY RUSH FOR 4 YARDS TO THE DU0, TOUCHDOWN, CLOCK 04:26.",W
102,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,04:26,YES,1,10,35,PASS,9,"MCFARLANE,MITCH FOR","CORWIN,IAN","CORWIN,IAN PASS COMPLETE TO MCFARLANE,MITCH FOR 9 YARDS TO THE DU44 (JORDAN CANADY).",W
103,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,04:26,NO,2,1,44,PASS,11,"DORAN,STEVEN FOR","CORWIN,IAN","CORWIN,IAN PASS COMPLETE TO DORAN,STEVEN FOR 11 YARDS TO THE UND45, 1ST DOWN DU (L. NELSON IV).",W
104,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,04:26,NO,1,10,45,PASS,0,"LAUER,DREW","CORWIN,IAN","CORWIN,IAN PASS INCOMPLETE TO LAUER,DREW.",L
105,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,04:26,NO,2,10,45,RUN,11,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 11 YARDS TO THE UND34, 1ST DOWN DU (GRAHAM DEVORE).",W
106,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,04:26,NO,1,10,34,RUN,5,"LAUER,DREW",n/a,"LAUER,DREW RUSH FOR 5 YARDS TO THE UND29 (L. NELSON IV;RAY HAAS).",W
107,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,04:26,NO,2,5,29,RUN,16,"ROBINSON,CROSS",n/a,"ROBINSON,CROSS RUSH FOR 16 YARDS TO THE UND13, 1ST DOWN DU (JORDAN CANADY;L. NELSON IV).",W
108,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,04:26,NO,1,10,13,PASS,3,"MURPH,TAYLOR FOR","CORWIN,IAN","CORWIN,IAN PASS COMPLETE TO MURPH,TAYLOR FOR 3 YARDS TO THE UND10 (TY SHANNON).",L
109,2019,OFFENSE,8/31/2019,NORTH DAKOTA,3,04:26,NO,2,7,10,PASS,10,"CATES,DEVIN FOR","CORWIN,IAN","CORWIN,IAN PASS COMPLETE TO CATES,DEVIN FOR 10 YARDS TO THE UND0, 1ST DOWN DU, TOUCHDOWN, CLOCK 01:12.",W
