PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
30,2019,OFFENSE,8/31/2019,GEORGETOWN,1,02:19,NO,2,4,-15,RUN,4,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 4 YARDS TO THE DAV19, 1ST DOWN DAV (AGEE, L.).",W
31,2019,OFFENSE,8/31/2019,GEORGETOWN,1,02:19,NO,1,10,-19,PASS,40,"STAPLES, JALEN","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO STAPLES, JALEN FOR 40 YARDS TO THE GU41, 1ST DOWN DAV (WILSON, A.).",W
32,2019,OFFENSE,8/31/2019,GEORGETOWN,1,02:19,NO,1,10,41,RUN,3,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 3 YARDS TO THE GU38 (IKOTT, G.).",L
33,2019,OFFENSE,8/31/2019,GEORGETOWN,1,02:19,NO,2,7,38,RUN,0,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR NO GAIN TO THE GU38 (KESSLER, O.).",L
34,2019,OFFENSE,8/31/2019,GEORGETOWN,2,02:19,NO,3,7,38,RUN,6,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 6 YARDS TO THE GU32 (KESSLER, O.;REDDICK, X.).",L
35,2019,OFFENSE,8/31/2019,GEORGETOWN,2,02:19,NO,4,1,32,RUN,5,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 5 YARDS TO THE GU27, 1ST DOWN DAV (UMEMBA, K.).",W
36,2019,OFFENSE,8/31/2019,GEORGETOWN,2,02:19,NO,1,10,27,RUN,3,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 3 YARDS TO THE GU24 (KAMARA, I.).",L
37,2019,OFFENSE,8/31/2019,GEORGETOWN,2,02:19,NO,2,7,24,RUN,12,"TURNER, ELI",n/a,"TURNER, ELI RUSH FOR 12 YARDS TO THE GU12, 1ST DOWN DAV (DEEN, C.;FONTENEAUX, J.).",W
38,2019,OFFENSE,8/31/2019,GEORGETOWN,2,02:19,NO,1,10,12,RUN,4,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 4 YARDS TO THE GU8 (HONORE, J.;FONTENEAUX, J.).",L
39,2019,OFFENSE,8/31/2019,GEORGETOWN,2,02:19,NO,2,6,8,RUN,5,"TURNER, ELI",n/a,"TURNER, ELI RUSH FOR 5 YARDS TO THE GU3 (TATE, K.;AGEE, L.).",W
40,2019,OFFENSE,8/31/2019,GEORGETOWN,2,02:19,NO,3,1,3,RUN,3,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 3 YARDS TO THE GU0, 1ST DOWN DAV, TOUCHDOWN, CLOCK 11:26.",W
41,2019,DEFENSE,8/31/2019,GEORGETOWN,2,11:18,YES,1,10,26,RUN,3,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 3 YARDS TO THE GU29 (HILL, HARRISON).",W
42,2019,DEFENSE,8/31/2019,GEORGETOWN,2,11:18,NO,2,7,29,RUN,-1,"EDWARDS, M.",n/a,"EDWARDS, M. RUSH FOR LOSS OF 1 YARD TO THE GU28 (MEAD, MAX).",W
43,2019,DEFENSE,8/31/2019,GEORGETOWN,2,11:18,NO,3,8,28,PASS,0,"EDWARDS, M.,","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO EDWARDS, M., QB HURRY BY PERRY-MARTIN, B.",W
44,2019,DEFENSE,8/31/2019,GEORGETOWN,2,11:18,NO,4,8,28,PENALTY OPP,0,n/a,n/a,"PENALTY GU DELAY OF GAME (HURST, B.) 5 YARDS TO THE GU23.",W
45,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,YES,1,10,-1,RUN,5,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 5 YARDS TO THE DAV6 (HONORE, J.).",W
46,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,2,5,-6,RUN,7,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 7 YARDS TO THE DAV13, 1ST DOWN DAV (HAWKINS, D.;UMEMBA, K.).",W
47,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,1,10,-13,RUN,5,"BROWN, KEYLAN",n/a,"BROWN, KEYLAN RUSH FOR 5 YARDS TO THE DAV18 (REDDICK, X.).",W
48,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,2,5,-18,RUN,4,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 4 YARDS TO THE DAV22 (SAWICKI, B.;UMEMBA, K.).",W
49,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,3,1,-22,RUN,3,"WICKS, WILLIAM",n/a,"WICKS, WILLIAM RUSH FOR 3 YARDS TO THE DAV25, 1ST DOWN DAV (NIX, P.).",W
50,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,1,10,-25,RUN,10,"BROWN, KEYLAN",n/a,"BROWN, KEYLAN RUSH FOR 10 YARDS TO THE DAV35, 1ST DOWN DAV (HONORE, J.).",W
51,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,1,10,-35,RUN,2,"WICKS, WILLIAM",n/a,"WICKS, WILLIAM RUSH FOR 2 YARDS TO THE DAV37 (IKOTT, G.).",L
52,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,2,8,-37,RUN,-4,"BROWN, KEYLAN",n/a,"BROWN, KEYLAN RUSH FOR LOSS OF 4 YARDS TO THE DAV33.",L
53,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,3,12,-33,PASS,17,"LOUTHAN, HUNTER","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO LOUTHAN, HUNTER FOR 17 YARDS TO THE 50 YARDLINE, 1ST DOWN DAV (DEEN, C.).",W
54,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,1,10,50,RUN,5,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 5 YARDS TO THE GU45 (FONTENEAUX, J.).",W
55,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,2,5,45,PASS,4,"RICHEY, CONNOR","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO RICHEY, CONNOR FOR 4 YARDS TO THE GU41 (DEEN, C.).",W
56,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,3,1,41,RUN,5,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 5 YARDS TO THE GU36, 1ST DOWN DAV (IKOTT, G.;TATE, K.).",W
57,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,1,10,36,RUN,6,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 6 YARDS TO THE GU30 (IKOTT, G.).",W
58,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,2,4,30,PENALTY OPP,0,n/a,n/a,"SHAW, KAHLEEL RUSH FOR 8 YARDS TO THE GU22, 1ST DOWN DAV (SAWICKI, B.), PENALTY GU FACE MASK (SALGADO, D.) 11 YARDS TO THE GU11, 1ST DOWN DAV.",W
59,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,1,10,11,OTHER,0,n/a,n/a,1ST AND 10.,n/a
60,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,1,10,11,RUN,5,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 5 YARDS TO THE GU6 (REDDICK, X.;KESSLER, O.).",W
61,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,2,5,6,RUN,3,"TURNER, ELI",n/a,"TURNER, ELI RUSH FOR 3 YARDS TO THE GU3, OUT-OF-BOUNDS (SAWICKI, B.).",W
62,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,3,2,3,RUN,2,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 2 YARDS TO THE GU1, 1ST DOWN DAV (KESSLER, O.;HONORE, J.).",W
63,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,1,1,1,RUN,0,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR NO GAIN TO THE GU1 (SAFFOLD, J.).",L
64,2019,OFFENSE,8/31/2019,GEORGETOWN,2,09:50,NO,2,1,1,RUN,1,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 1 YARD TO THE GU0, TOUCHDOWN, CLOCK 00:16.",W
65,2019,DEFENSE,8/31/2019,GEORGETOWN,2,00:11,YES,1,10,34,PENALTY OPP,0,n/a,n/a,PENALTY GU DELAY OF GAME 5 YARDS TO THE GU29.,W
66,2019,DEFENSE,8/31/2019,GEORGETOWN,2,00:11,NO,1,15,29,PASS,9,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO CRAYTON, C. FOR 9 YARDS TO THE GU38, OUT-OF-BOUNDS.",L
67,2019,DEFENSE,8/31/2019,GEORGETOWN,2,00:11,NO,2,6,38,PASS,0,"TOMAS, J.","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO TOMAS, J..",W
68,2019,DEFENSE,8/31/2019,GEORGETOWN,2,00:11,NO,3,6,38,OTHER,0,n/a,n/a,"END OF HALF, CLOCK 00:00.",n/a
69,2019,DEFENSE,8/31/2019,GEORGETOWN,3,15:00,YES,1,10,22,RUN,3,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 3 YARDS TO THE GU25 (JEFFERSON, J.).",W
70,2019,DEFENSE,8/31/2019,GEORGETOWN,3,15:00,NO,2,7,25,PASS,5,"DEREUS, M.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO DEREUS, M. FOR 5 YARDS TO THE GU30 (BOLDEN, JAYLON).",L
71,2019,DEFENSE,8/31/2019,GEORGETOWN,3,15:00,NO,3,2,30,RUN,4,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 4 YARDS TO THE GU34, 1ST DOWN GU (COLLINS, TONY;HATALOWICH, G.).",L
72,2019,DEFENSE,8/31/2019,GEORGETOWN,3,15:00,NO,1,10,34,PASS,51,"TOMAS, J.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO TOMAS, J. FOR 51 YARDS TO THE DAV15, 1ST DOWN GU (BOLDEN, JAYLON).",L
73,2019,DEFENSE,8/31/2019,GEORGETOWN,3,15:00,NO,1,10,-15,PASS,10,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO CRAYTON, C. FOR 10 YARDS TO THE DAV5, 1ST DOWN GU (VELA, CADE).",L
74,2019,DEFENSE,8/31/2019,GEORGETOWN,3,15:00,NO,1,5,-5,RUN,5,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 5 YARDS TO THE DAV0, TOUCHDOWN, CLOCK 12:09.",L
75,2019,OFFENSE,8/31/2019,GEORGETOWN,3,12:09,YES,1,10,-35,RUN,26,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 26 YARDS TO THE GU39, 1ST DOWN DAV, OUT-OF-BOUNDS (DEEN, C.).",W
76,2019,OFFENSE,8/31/2019,GEORGETOWN,3,12:09,NO,1,10,39,RUN,0,"TURNER, ELI",n/a,"TURNER, ELI RUSH FOR NO GAIN TO THE GU39 (KESSLER, O.).",L
77,2019,OFFENSE,8/31/2019,GEORGETOWN,3,12:09,NO,2,10,39,PASS,0,THE GU34,"PHELPS, TYLER","PHELPS, TYLER PASS INTERCEPTED BY DEEN, C. AT THE GU34, DEEN, C. RETURN 0 YARDS TO THE GU34.",W
78,2019,DEFENSE,8/31/2019,GEORGETOWN,3,10:55,YES,1,10,34,RUN,2,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 2 YARDS TO THE GU36 (ODO, CHIBUIKE;SOLOMAN, TYLER).",W
79,2019,DEFENSE,8/31/2019,GEORGETOWN,3,10:55,NO,2,8,36,PASS,13,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO CRAYTON, C. FOR 13 YARDS TO THE GU49, 1ST DOWN GU (BOLDEN, JAYLON).",L
80,2019,DEFENSE,8/31/2019,GEORGETOWN,3,10:55,NO,1,10,49,RUN,3,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 3 YARDS TO THE DAV48 (ODO, CHIBUIKE;HATALOWICH, G.).",W
81,2019,DEFENSE,8/31/2019,GEORGETOWN,3,10:55,NO,2,7,-48,RUN,5,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 5 YARDS TO THE DAV43 (COLLINS, TONY).",L
82,2019,DEFENSE,8/31/2019,GEORGETOWN,3,10:55,NO,3,2,-43,PASS,-3,"JOHNSON, G.",n/a,"JOHNSON, G. SACKED FOR LOSS OF 3 YARDS TO THE DAV46 (HILL, HARRISON).",W
83,2019,OFFENSE,8/31/2019,GEORGETOWN,3,07:53,YES,1,10,-15,RUN,15,"WICKS, WILLIAM",n/a,"WICKS, WILLIAM RUSH FOR 15 YARDS TO THE DAV30, 1ST DOWN DAV (REDDICK, X.).",W
84,2019,OFFENSE,8/31/2019,GEORGETOWN,3,07:53,NO,1,10,-30,RUN,2,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 2 YARDS TO THE DAV32, FUMBLE FORCED BY PARRIS, MARQUIS, FUMBLE BY DUGGER, WESLEY RECOVERED BY GU KESSLER, O. AT DAV32.",L
85,2019,DEFENSE,8/31/2019,GEORGETOWN,3,07:12,YES,1,10,-32,RUN,3,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 3 YARDS TO THE DAV29 (SOLOMAN, TYLER).",W
86,2019,DEFENSE,8/31/2019,GEORGETOWN,3,07:12,NO,2,7,-29,RUN,5,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 5 YARDS TO THE DAV24 (HINES, DREYLAN).",L
87,2019,DEFENSE,8/31/2019,GEORGETOWN,3,07:12,NO,3,2,-24,RUN,4,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 4 YARDS TO THE DAV20, 1ST DOWN GU (HATALOWICH, G.).",L
88,2019,DEFENSE,8/31/2019,GEORGETOWN,3,07:12,NO,1,10,-20,PASS,0,"DEREUS, M.,","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO DEREUS, M., DROPPED PASS.",W
89,2019,DEFENSE,8/31/2019,GEORGETOWN,3,07:12,NO,2,10,-20,RUN,8,"JOHNSON, G.",n/a,"JOHNSON, G. RUSH FOR 8 YARDS TO THE DAV12 (HILL, HARRISON).",L
90,2019,DEFENSE,8/31/2019,GEORGETOWN,3,07:12,NO,3,2,-12,PASS,12,"DEREUS, M.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO DEREUS, M. FOR 12 YARDS TO THE DAV0, 1ST DOWN GU, TOUCHDOWN, CLOCK 05:00.",L
91,2019,OFFENSE,8/31/2019,GEORGETOWN,3,05:00,YES,1,10,-25,PENALTY DAV,0,n/a,n/a,PENALTY DAV DELAY OF GAME 5 YARDS TO THE DAV20.,L
92,2019,OFFENSE,8/31/2019,GEORGETOWN,3,05:00,NO,1,15,-20,RUN,18,"WICKS, WILLIAM",n/a,"WICKS, WILLIAM RUSH FOR 18 YARDS TO THE DAV38, 1ST DOWN DAV (WALTON, R.;IKOTT, G.).",W
93,2019,OFFENSE,8/31/2019,GEORGETOWN,3,05:00,NO,1,10,-38,RUN,-1,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR LOSS OF 1 YARD TO THE DAV37 (KESSLER, O.;IKOTT, G.).",L
94,2019,OFFENSE,8/31/2019,GEORGETOWN,3,05:00,NO,2,11,-37,RUN,6,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 6 YARDS TO THE DAV43 (TATE, K.;BYRD, I.).",W
95,2019,OFFENSE,8/31/2019,GEORGETOWN,3,05:00,NO,3,5,-43,RUN,-6,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR LOSS OF 6 YARDS TO THE DAV37, FUMBLE BY PHELPS, TYLER RECOVERED BY GU IKOTT, G. AT DAV37, IKOTT, G. FOR 33 YARDS TO THE DAV4 (WICKS, WILLIAM).",L
96,2019,DEFENSE,8/31/2019,GEORGETOWN,3,03:04,YES,1,4,-4,RUN,3,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 3 YARDS TO THE DAV1 (HILL, HARRISON).",W
97,2019,DEFENSE,8/31/2019,GEORGETOWN,3,03:04,NO,2,1,-1,RUN,0,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR NO GAIN TO THE DAV1 (PERRY-MARTIN, B;HILL, HARRISON).",W
98,2019,DEFENSE,8/31/2019,GEORGETOWN,3,03:04,NO,3,1,-1,PASS,0,"SAFFOLD, J.,","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO SAFFOLD, J., QB HURRY BY PERRY-MARTIN, B.",W
99,2019,DEFENSE,8/31/2019,GEORGETOWN,3,03:04,NO,4,1,-1,PASS,1,"DEREUS, M.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO DEREUS, M. FOR 1 YARD TO THE DAV0, TOUCHDOWN, CLOCK 01:58.",L
100,2019,OFFENSE,8/31/2019,GEORGETOWN,3,01:58,YES,1,10,-25,RUN,1,"DURHAM, VINCENT",n/a,"DURHAM, VINCENT RUSH FOR 1 YARD TO THE DAV26, OUT-OF-BOUNDS (DEEN, C.;SALGADO, D.).",L
101,2019,OFFENSE,8/31/2019,GEORGETOWN,3,01:58,NO,2,9,-26,RUN,2,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 2 YARDS TO THE DAV28 (REDDICK, X.).",W
102,2019,OFFENSE,8/31/2019,GEORGETOWN,3,01:58,NO,3,7,-28,PASS,11,"LOUTHAN, HUNTER","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO LOUTHAN, HUNTER FOR 11 YARDS TO THE DAV39, 1ST DOWN DAV (SALGADO, D.).",W
103,2019,OFFENSE,8/31/2019,GEORGETOWN,3,01:58,NO,1,10,-39,RUN,2,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 2 YARDS TO THE DAV41 (PARRIS, MARQUIS;PAUL, D.).",L
104,2019,OFFENSE,8/31/2019,GEORGETOWN,4,01:58,NO,2,8,-41,RUN,6,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 6 YARDS TO THE DAV47 (PAUL, D.).",W
105,2019,OFFENSE,8/31/2019,GEORGETOWN,4,01:58,NO,3,2,-47,RUN,4,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 4 YARDS TO THE GU49, 1ST DOWN DAV (KAMARA, I.;PAUL, D.).",W
106,2019,OFFENSE,8/31/2019,GEORGETOWN,4,01:58,NO,1,10,49,RUN,1,"WICKS, WILLIAM",n/a,"WICKS, WILLIAM RUSH FOR 1 YARD TO THE GU48 (KESSLER, O.;DEEN, C.).",L
107,2019,OFFENSE,8/31/2019,GEORGETOWN,4,01:58,NO,2,9,48,RUN,2,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 2 YARDS TO THE GU46 (PAUL, D.).",W
108,2019,OFFENSE,8/31/2019,GEORGETOWN,4,01:58,NO,3,7,46,PASS,4,"WICKS, WILLIAM","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO WICKS, WILLIAM FOR 4 YARDS TO THE GU42, FUMBLE FORCED BY HONORE, J., FUMBLE BY WICKS, WILLIAM RECOVERED BY DAV RICHEY, CONNOR AT GU42.",L
109,2019,OFFENSE,8/31/2019,GEORGETOWN,4,01:58,NO,4,3,42,PASS,0,"SHAW, KAHLEEL","PHELPS, TYLER","PHELPS, TYLER PASS INCOMPLETE TO SHAW, KAHLEEL (SALGADO, D.).",L
