PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
13,2019,OFFENSE,9/7/2019,GU,1,08:36,NO,2,16,3,PASS,7,"PERSON, SYDNEY","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO PERSON, SYDNEY FOR 7 YARDS TO THE MAR10 (DEEN, C.).",W
14,2019,OFFENSE,9/7/2019,GU,1,08:36,NO,3,9,10,RUN,4,"DAY, AUSTIN",n/a,"DAY, AUSTIN RUSH FOR 4 YARDS TO THE MAR14 (KESSLER, O.).",L
15,2019,DEFENSE,9/7/2019,GU,1,06:45,YES,1,10,49,RUN,0,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR NO GAIN TO THE MAR49 (BERGAN, ALEX).",W
16,2019,DEFENSE,9/7/2019,GU,1,06:45,NO,2,10,49,PASS,-1,"EDWARDS, M.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO EDWARDS, M. FOR LOSS OF 1 YARD TO THE 50 YARDLINE.",W
17,2019,DEFENSE,9/7/2019,GU,1,06:45,NO,3,11,50,PENALTY OPP,0,n/a,n/a,"PENALTY GU FALSE START (MOULTRIE III, H) 5 YARDS TO THE GU45.",W
18,2019,DEFENSE,9/7/2019,GU,1,06:45,NO,3,16,45,PENALTY OPP,0,n/a,n/a,"JOHNSON, G. PASS INCOMPLETE TO MOULTRIE III, H, QB HURRY BY ACOSTA, AARON, PENALTY MAR ROUGHING PASSER (ACOSTA, AARON) 15 YARDS TO THE MAR40, NO PLAY.",W
19,2019,DEFENSE,9/7/2019,GU,1,06:45,NO,3,1,40,RUN,12,"JOHNSON, G.",n/a,"JOHNSON, G. RUSH FOR 12 YARDS TO THE MAR28, 1ST DOWN GU (GRIFFITH, JACK;DELATOUR, PETER).",L
20,2019,DEFENSE,9/7/2019,GU,1,06:45,NO,1,10,28,RUN,4,"JOHNSON, G.",n/a,"JOHNSON, G. RUSH FOR 4 YARDS TO THE MAR24 (FIELDS, CLAYBORNE;DELATOUR, PETER).",W
21,2019,DEFENSE,9/7/2019,GU,1,06:45,NO,2,6,24,PASS,0,"MELTON, C.,","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO MELTON, C., QB HURRY BY DELATOUR, PETER.",W
22,2019,DEFENSE,9/7/2019,GU,1,06:45,NO,3,6,24,PASS,7,"SCHLEY, I.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO SCHLEY, I. FOR 7 YARDS TO THE MAR17, 1ST DOWN GU (WRIGHT, TEDDY;FLEITMAN, KYLE).",L
23,2019,DEFENSE,9/7/2019,GU,1,06:45,NO,1,10,17,RUN,17,"JOHNSON, G.",n/a,"JOHNSON, G. RUSH FOR 17 YARDS TO THE MAR0, 1ST DOWN GU, TOUCHDOWN, CLOCK 03:48.",L
24,2019,OFFENSE,9/7/2019,GU,1,03:43,YES,1,10,27,RUN,4,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR 4 YARDS TO THE MAR31 (PARRIS, M.;IKOTT, G.).",L
25,2019,OFFENSE,9/7/2019,GU,1,03:43,NO,2,6,31,RUN,4,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR 4 YARDS TO THE MAR35 (IKOTT, G.;PARRIS, M.).",W
26,2019,OFFENSE,9/7/2019,GU,1,03:43,NO,3,2,35,RUN,3,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR 3 YARDS TO THE MAR38, 1ST DOWN MAR (WALTON, R.).",W
27,2019,OFFENSE,9/7/2019,GU,1,03:43,NO,1,10,38,RUN,5,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR 5 YARDS TO THE MAR43 (TATE, K.;REDDICK, X.).",W
28,2019,OFFENSE,9/7/2019,GU,1,03:43,NO,2,5,43,RUN,-4,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR LOSS OF 4 YARDS TO THE MAR39 (REDDICK, X.).",L
29,2019,OFFENSE,9/7/2019,GU,1,03:43,NO,3,9,39,PASS,0,"MCNAUGHTON, CADE","DAY, AUSTIN","DAY, AUSTIN PASS INCOMPLETE TO MCNAUGHTON, CADE (WALTON, R.).",L
30,2019,DEFENSE,9/7/2019,GU,1,00:58,YES,1,10,33,RUN,8,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 8 YARDS TO THE GU41 (FOGLIA, NICK;DELATOUR, PETER).",L
31,2019,DEFENSE,9/7/2019,GU,1,00:58,NO,2,2,41,PASS,0,"CRAYTON, C.,","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO CRAYTON, C., DROPPED PASS.",W
32,2019,DEFENSE,9/7/2019,GU,1,00:58,NO,3,2,41,RUN,0,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR NO GAIN TO THE GU41 (DIXON, GRANT;FIELDS, CLAYBORNE).",W
33,2019,OFFENSE,9/7/2019,GU,2,14:49,YES,1,10,35,RUN,4,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR 4 YARDS TO THE MAR39 (HONORE, J.).",L
34,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,2,6,39,RUN,3,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR 3 YARDS TO THE MAR42 (WILSON, A.).",W
35,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,3,3,42,RUN,4,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR 4 YARDS TO THE MAR46, 1ST DOWN MAR, OUT-OF-BOUNDS (HONORE, J.).",W
36,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,1,10,46,RUN,4,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR 4 YARDS TO THE 50 YARDLINE (BOWERS, W.).",L
37,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,2,6,50,RUN,1,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR 1 YARD TO THE GU49 (TATE, K.;WALTON, R.).",L
38,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,3,5,49,PENALTY OPP,0,n/a,n/a,"PENALTY GU UNSPORTSMANLIKE CONDUCT (WALTON, R.) 15 YARDS TO THE GU34, 1ST DOWN MAR.",W
39,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,1,10,34,PENALTY OPP,0,n/a,n/a,"DAY, AUSTIN PASS COMPLETE TO OLIVENCIA, ANTHONY FOR 14 YARDS TO THE GU20, OUT-OF-BOUNDS (DEEN, C.), PENALTY MAR HOLDING (PRUTOS, JERRY) 10 YARDS TO THE GU44, NO PLAY.",W
40,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,1,20,44,PASS,0,"KANDA, JON","DAY, AUSTIN","DAY, AUSTIN PASS INCOMPLETE TO KANDA, JON (WILSON, A.).",L
41,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,2,20,44,PASS,19,"CARPENTER, ETHAN","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO CARPENTER, ETHAN FOR 19 YARDS TO THE GU25 (WALTON, R.).",W
42,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,3,1,25,PASS,4,"PERSON, SYDNEY","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO PERSON, SYDNEY FOR 4 YARDS TO THE GU21, 1ST DOWN MAR, OUT-OF-BOUNDS (DEEN, C.).",W
43,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,1,10,21,RUN,-2,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR LOSS OF 2 YARDS TO THE GU23 (BOWERS, W.;KAMARA, I.).",L
44,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,2,12,23,PENALTY OPP,0,n/a,n/a,"PENALTY MAR FALSE START (WITTEKIND, DAN) 5 YARDS TO THE GU28.",W
45,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,2,17,28,PASS,10,"OLIVENCIA, ANTHONY","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO OLIVENCIA, ANTHONY FOR 10 YARDS TO THE GU18.",W
46,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,3,7,18,PASS,0,"PERSON, SYDNEY","DAY, AUSTIN","DAY, AUSTIN PASS INCOMPLETE TO PERSON, SYDNEY.",L
47,2019,OFFENSE,9/7/2019,GU,2,14:49,NO,4,7,18,OTHER,0,n/a,n/a,"PALADINO, LUKE FIELD GOAL ATTEMPT FROM 36 GOOD, CLOCK 08:51.",n/a
48,2019,DEFENSE,9/7/2019,GU,2,08:45,YES,1,10,23,RUN,4,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 4 YARDS TO THE GU27 (FIELDS, CLAYBORNE;FLEITMAN, KYLE).",W
49,2019,DEFENSE,9/7/2019,GU,2,08:45,NO,2,6,27,RUN,6,"BRUNELL, J.",n/a,"BRUNELL, J. RUSH FOR 6 YARDS TO THE GU33, 1ST DOWN GU (WRIGHT, TEDDY).",L
50,2019,DEFENSE,9/7/2019,GU,2,08:45,NO,1,10,33,RUN,5,"REED, T.",n/a,"REED, T. RUSH FOR 5 YARDS TO THE GU38 (FIELDS, CLAYBORNE;JOHNSON, JAYDEN).",L
51,2019,DEFENSE,9/7/2019,GU,2,08:45,NO,2,5,38,RUN,5,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 5 YARDS TO THE GU43, 1ST DOWN GU (THOMSON, MATT;MCELROY, ANDREW).",L
52,2019,DEFENSE,9/7/2019,GU,2,08:45,NO,1,10,43,RUN,-2,"BRUNELL, J.",n/a,"BRUNELL, J. RUSH FOR LOSS OF 2 YARDS TO THE GU41 (MCELROY, ANDREW).",W
53,2019,DEFENSE,9/7/2019,GU,2,08:45,NO,2,12,41,PASS,46,"DEREUS, M.","BRUNELL, J.","BRUNELL, J. PASS COMPLETE TO DEREUS, M. FOR 46 YARDS TO THE MAR13, 1ST DOWN GU (WEBB, RYAN).",L
54,2019,DEFENSE,9/7/2019,GU,2,08:45,NO,1,10,13,RUN,-1,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR LOSS OF 1 YARD TO THE MAR14 (GRIFFITH, JACK;ACOSTA, AARON).",W
55,2019,DEFENSE,9/7/2019,GU,2,08:45,NO,2,11,14,PASS,14,"TOMAS, J.","BRUNELL, J.","BRUNELL, J. PASS COMPLETE TO TOMAS, J. FOR 14 YARDS TO THE MAR0, 1ST DOWN GU, TOUCHDOWN, CLOCK 04:53.",L
56,2019,DEFENSE,9/7/2019,GU,2,08:45,NO,1,3,3,RUN,0,"TATE, K.",n/a,"TATE, K. RUSH ATTEMPT GOOD.",W
57,2019,DEFENSE,9/7/2019,GU,2,04:44,YES,1,10,31,PENALTY OPP,0,n/a,n/a,"PENALTY GU UNSPORTSMANLIKE CONDUCT (MCNEIL, M.) 15 YARDS TO THE MAR46.",W
58,2019,DEFENSE,9/7/2019,GU,2,04:44,NO,1,25,46,OTHER,0,n/a,n/a,1ST AND 10.,n/a
59,2019,DEFENSE,9/7/2019,GU,2,04:44,NO,1,10,46,RUN,1,"BRUNELL, J.",n/a,"BRUNELL, J. RUSH FOR 1 YARD TO THE MAR45 (DIXON, GRANT).",W
60,2019,DEFENSE,9/7/2019,GU,2,04:44,NO,2,9,45,PASS,0,"CHILDRESS, A.","BRUNELL, J.","BRUNELL, J. PASS INCOMPLETE TO CHILDRESS, A..",W
61,2019,DEFENSE,9/7/2019,GU,2,04:44,NO,3,9,45,PASS,0,"MELTON, C.","BRUNELL, J.","BRUNELL, J. PASS COMPLETE TO MELTON, C. FOR NO GAIN TO THE MAR45 (FIELDS, CLAYBORNE;ACOSTA, AARON).",W
62,2019,OFFENSE,9/7/2019,GU,2,03:28,YES,1,10,8,PASS,18,"KANDA, JON","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO KANDA, JON FOR 18 YARDS TO THE MAR26, 1ST DOWN MAR (FONTENEAUX, J.;WALTON, R.).",W
63,2019,OFFENSE,9/7/2019,GU,2,03:28,NO,1,10,26,RUN,3,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR 3 YARDS TO THE MAR29 (WILSON, A.;HONORE, J.).",L
64,2019,OFFENSE,9/7/2019,GU,2,03:28,NO,2,7,29,PASS,25,"KANDA, JON","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO KANDA, JON FOR 25 YARDS TO THE GU46, FUMBLE FORCED BY WILSON, A., FUMBLE BY KANDA, JON RECOVERED BY GU PARRIS, M. AT GU49.",W
65,2019,DEFENSE,9/7/2019,GU,2,02:32,YES,1,10,49,PASS,0,"SCHLEY, I.","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO SCHLEY, I..",W
66,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,2,10,49,RUN,10,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 10 YARDS TO THE MAR41, 1ST DOWN GU (FLEITMAN, KYLE).",L
67,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,1,10,41,PASS,3,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO CRAYTON, C. FOR 3 YARDS TO THE MAR38 (BERGAN, ALEX).",W
68,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,2,7,38,RUN,4,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 4 YARDS TO THE MAR34 (JOHNSON, JAYDEN).",L
69,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,3,3,34,RUN,5,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 5 YARDS TO THE MAR29, 1ST DOWN GU (DELATOUR, PETER).",L
70,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,1,10,29,PENALTY OPP,0,n/a,n/a,"JOHNSON, G. PASS COMPLETE TO CRAYTON, C. FOR 15 YARDS TO THE MAR14, 1ST DOWN GU (FIELDS, CLAYBORNE), PENALTY MAR ROUGHING PASSER (DELATOUR, PETER) 7 YARDS TO THE MAR7.",W
71,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,1,3,7,OTHER,0,n/a,n/a,1ST AND 7.,n/a
72,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,1,7,7,PASS,6,"TOMAS, J.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO TOMAS, J. FOR 6 YARDS TO THE MAR1, OUT-OF-BOUNDS.",L
73,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,2,1,1,PENALTY OPP,0,n/a,n/a,"PENALTY MAR OFFSIDE (GORDON, MARK) 0 YARDS TO THE MAR1.",W
74,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,2,1,1,PENALTY OPP,0,n/a,n/a,"PENALTY MAR OFFSIDE (DIXON, GRANT) 0 YARDS TO THE MAR1.",W
75,2019,DEFENSE,9/7/2019,GU,2,02:32,NO,2,1,1,RUN,1,"TOMAS, J.",n/a,"TOMAS, J. RUSH FOR 1 YARD TO THE MAR0, TOUCHDOWN, CLOCK 00:07.",W
76,2019,OFFENSE,9/7/2019,GU,2,00:00,YES,1,10,37,OTHER,0,n/a,n/a,"END OF HALF, CLOCK 00:00.",n/a
77,2019,DEFENSE,9/7/2019,GU,3,14:57,YES,1,10,29,RUN,9,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 9 YARDS TO THE GU38 (FLEITMAN, KYLE;THOMSON, MATT).",L
78,2019,DEFENSE,9/7/2019,GU,3,14:57,NO,2,1,38,RUN,12,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 12 YARDS TO THE 50 YARDLINE, 1ST DOWN GU (FLEITMAN, KYLE;TOWNSEND, DARIEN).",L
79,2019,DEFENSE,9/7/2019,GU,3,14:57,NO,1,10,50,PASS,7,"TOMAS, J.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO TOMAS, J. FOR 7 YARDS TO THE MAR43 (THOMPSON, SETH;FLEITMAN, KYLE).",L
80,2019,DEFENSE,9/7/2019,GU,3,14:57,NO,2,3,43,RUN,2,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 2 YARDS TO THE MAR41 (FOGLIA, NICK).",W
81,2019,DEFENSE,9/7/2019,GU,3,14:57,NO,3,1,41,RUN,9,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 9 YARDS TO THE MAR32, 1ST DOWN GU (THOMSON, MATT).",L
82,2019,DEFENSE,9/7/2019,GU,3,14:57,NO,1,10,32,RUN,32,"JOHNSON, G.",n/a,"JOHNSON, G. RUSH FOR 32 YARDS TO THE MAR0, 1ST DOWN GU, TOUCHDOWN, CLOCK 12:27.",L
83,2019,OFFENSE,9/7/2019,GU,3,12:20,YES,1,10,9,RUN,0,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR NO GAIN TO THE MAR9 (PAUL, D.;BOWERS, W.).",L
84,2019,OFFENSE,9/7/2019,GU,3,12:20,NO,2,10,9,PASS,8,"KANDA, JON","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO KANDA, JON FOR 8 YARDS TO THE MAR17 (WALTON, R.).",W
85,2019,OFFENSE,9/7/2019,GU,3,12:20,NO,3,2,17,RUN,0,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR NO GAIN TO THE MAR17 (TATE, K.;REDDICK, X.).",L
86,2019,DEFENSE,9/7/2019,GU,3,10:19,YES,1,10,39,RUN,6,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 6 YARDS TO THE MAR33 (THOMSON, MATT).",L
87,2019,DEFENSE,9/7/2019,GU,3,10:19,NO,2,4,33,RUN,8,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 8 YARDS TO THE MAR25, 1ST DOWN GU (FIELDS, CLAYBORNE;FLEITMAN, KYLE).",L
88,2019,DEFENSE,9/7/2019,GU,3,10:19,NO,1,10,25,RUN,3,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 3 YARDS TO THE MAR22 (MCELROY, ANDREW).",W
89,2019,DEFENSE,9/7/2019,GU,3,10:19,NO,2,7,22,PASS,4,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO CRAYTON, C. FOR 4 YARDS TO THE MAR18 (WEBB, RYAN;THOMSON, MATT).",L
90,2019,DEFENSE,9/7/2019,GU,3,10:19,NO,3,3,18,RUN,2,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 2 YARDS TO THE MAR16 (BADAMO, CARSON;FIELDS, CLAYBORNE).",W
91,2019,DEFENSE,9/7/2019,GU,3,10:19,NO,4,1,16,RUN,15,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 15 YARDS TO THE MAR1, 1ST DOWN GU (FIELDS, CLAYBORNE).",L
92,2019,DEFENSE,9/7/2019,GU,3,10:19,NO,1,1,1,RUN,1,"MOULTRIE III, H",n/a,"MOULTRIE III, H RUSH FOR 1 YARD TO THE MAR0, TOUCHDOWN, CLOCK 06:53.",W
93,2019,OFFENSE,9/7/2019,GU,3,06:53,YES,1,10,25,PASS,0,THE GU39,"DAY, AUSTIN","DAY, AUSTIN PASS INTERCEPTED BY SALGADO, D. AT THE GU39, SALGADO, D. RETURN 0 YARDS TO THE GU39.",L
94,2019,DEFENSE,9/7/2019,GU,3,06:45,YES,1,10,39,RUN,5,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 5 YARDS TO THE GU44 (TOWNSEND, DARIEN;FLEITMAN, KYLE).",L
95,2019,DEFENSE,9/7/2019,GU,3,06:45,NO,2,5,44,RUN,17,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 17 YARDS TO THE MAR39, 1ST DOWN GU (WEBB, RYAN;JOHNSON, JAYDEN).",L
96,2019,DEFENSE,9/7/2019,GU,3,06:45,NO,1,10,39,RUN,8,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 8 YARDS TO THE MAR31 (JOHNSON, JAYDEN).",L
97,2019,DEFENSE,9/7/2019,GU,3,06:45,NO,2,2,31,RUN,2,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 2 YARDS TO THE MAR29, 1ST DOWN GU (DELATOUR, PETER;GORDON, MARK).",W
98,2019,DEFENSE,9/7/2019,GU,3,06:45,NO,1,10,29,RUN,-1,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR LOSS OF 1 YARD TO THE MAR30 (ACOSTA, AARON).",W
99,2019,DEFENSE,9/7/2019,GU,3,06:45,NO,2,11,30,PASS,0,"DEREUS, M.","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO DEREUS, M..",L
100,2019,DEFENSE,9/7/2019,GU,3,06:45,NO,3,11,30,PASS,30,"DEREUS, M.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO DEREUS, M. FOR 30 YARDS TO THE MAR0, 1ST DOWN GU, TOUCHDOWN, CLOCK 04:08, QB HURRY BY ARRINGTON, MIKE.",L
101,2019,OFFENSE,9/7/2019,GU,3,04:08,YES,1,10,25,RUN,3,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR 3 YARDS TO THE MAR28 (NIX, P.).",L
102,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,2,7,28,PASS,0,"KANDA, JON,","DAY, AUSTIN","DAY, AUSTIN PASS INCOMPLETE TO KANDA, JON, DROPPED PASS.",L
103,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,3,7,28,PASS,10,"OLIVENCIA, ANTHONY","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO OLIVENCIA, ANTHONY FOR 10 YARDS TO THE MAR38, 1ST DOWN MAR.",W
104,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,1,10,38,RUN,7,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR 7 YARDS TO THE MAR45 (PAUL, D.).",W
105,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,2,3,45,RUN,10,"JOHNSON, MEKHAI",n/a,"JOHNSON, MEKHAI RUSH FOR 10 YARDS TO THE GU45, 1ST DOWN MAR, OUT-OF-BOUNDS (HAWKINS, D.;FONTENEAUX, J.).",W
106,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,1,10,45,PASS,12,"OLIVENCIA, ANTHONY","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO OLIVENCIA, ANTHONY FOR 12 YARDS TO THE GU33, 1ST DOWN MAR, OUT-OF-BOUNDS (DEEN, C.).",W
107,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,1,10,33,RUN,3,"JORDAN, DARRYN",n/a,"JORDAN, DARRYN RUSH FOR 3 YARDS TO THE GU30 (BOWERS, W.).",L
108,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,2,7,30,PASS,8,"OLIVENCIA, ANTHONY","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO OLIVENCIA, ANTHONY FOR 8 YARDS TO THE GU22, 1ST DOWN MAR (REDDICK, X.;WHITE-BOYD, R.).",W
109,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,1,10,22,PENALTY OPP,0,n/a,n/a,"JORDAN, DARRYN RUSH FOR 3 YARDS TO THE GU19 (HAWKINS, D.;FONTENEAUX, J.), PENALTY MAR ILLEGAL BLOCK (PRUTOS, JERRY) 15 YARDS TO THE GU37, NO PLAY.",W
110,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,1,25,37,PASS,0,"KANDA, JON","DAY, AUSTIN","DAY, AUSTIN PASS INCOMPLETE TO KANDA, JON.",L
111,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,2,25,37,PASS,-3,"DAY, AUSTIN",n/a,"DAY, AUSTIN SACKED FOR LOSS OF 3 YARDS TO THE GU40 (KAMARA, I.).",L
112,2019,OFFENSE,9/7/2019,GU,3,04:08,NO,3,28,40,PASS,23,"PERSON, SYDNEY","DAY, AUSTIN","DAY, AUSTIN PASS COMPLETE TO PERSON, SYDNEY FOR 23 YARDS TO THE GU17 (HAWKINS, D.).",L
